2025-04-12 00:21:59.607 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119607,"message":"embeddedAssetFileMap: 62975ed7523cce2d90cbaed3e1b88053,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/62975ed7523cce2d90cbaed3e1b88053.png","code":"None","level":"info"}
2025-04-12 00:21:59.607 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119607,"message":"embeddedAssetFileMap: e3c157ebde034f9dc2e536b2e0353b49,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/e3c157ebde034f9dc2e536b2e0353b49.png","code":"None","level":"info"}
2025-04-12 00:21:59.607 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119607,"message":"embeddedAssetFileMap: 0e6a39e62d734df2ae854fc83398e8a0,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/0e6a39e62d734df2ae854fc83398e8a0.png","code":"None","level":"info"}
2025-04-12 00:21:59.607 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119607,"message":"embeddedAssetFileMap: 50d44cd3588446e58c903bafcaeca130,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/50d44cd3588446e58c903bafcaeca130.png","code":"None","level":"info"}
2025-04-12 00:21:59.607 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119607,"message":"embeddedAssetFileMap: 4fbc7dc5caa34fad7ab8444069ffacbc,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/4fbc7dc5caa34fad7ab8444069ffacbc.png","code":"None","level":"info"}
2025-04-12 00:21:59.607 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119607,"message":"embeddedAssetFileMap: 7340a5cfadd6508387c9d876d3b52cb9,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/7340a5cfadd6508387c9d876d3b52cb9.png","code":"None","level":"info"}
2025-04-12 00:21:59.608 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119608,"message":"embeddedAssetFileMap: 242fa66d6f42467b9e2399223006c453,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/242fa66d6f42467b9e2399223006c453.png","code":"None","level":"info"}
2025-04-12 00:21:59.608 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119608,"message":"embeddedAssetFileMap: 471a0aca0daef1259ea2e55a83c3d50e,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/471a0aca0daef1259ea2e55a83c3d50e.png","code":"None","level":"info"}
2025-04-12 00:21:59.608 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119608,"message":"embeddedAssetFileMap: 0030df1ad5e247c790fe9c7fe27af904,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/0030df1ad5e247c790fe9c7fe27af904.png","code":"None","level":"info"}
2025-04-12 00:21:59.608 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119608,"message":"embeddedAssetFileMap: bee6c27fdea579fa4bb722b878d2d0bb,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/bee6c27fdea579fa4bb722b878d2d0bb.png","code":"None","level":"info"}
2025-04-12 00:21:59.608 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119608,"message":"embeddedAssetFileMap: 39eb62b12de084780b300a4950a2f896,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/39eb62b12de084780b300a4950a2f896.png","code":"None","level":"info"}
2025-04-12 00:21:59.609 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119609,"message":"embeddedAssetFileMap: d9b26ce42395794d4c9425c22ad3e137,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/d9b26ce42395794d4c9425c22ad3e137.png","code":"None","level":"info"}
2025-04-12 00:21:59.609 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119609,"message":"embeddedAssetFileMap: b37d1d106b053b897f31af22656a74be,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/b37d1d106b053b897f31af22656a74be.png","code":"None","level":"info"}
2025-04-12 00:21:59.609 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119609,"message":"embeddedAssetFileMap: d109cb12863933ad36d2f96f71efe0b4,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/d109cb12863933ad36d2f96f71efe0b4.png","code":"None","level":"info"}
2025-04-12 00:21:59.609 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119609,"message":"embeddedAssetFileMap: 58f6638caa05f686061bbc81d2392b83,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/58f6638caa05f686061bbc81d2392b83.png","code":"None","level":"info"}
2025-04-12 00:21:59.609 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119609,"message":"embeddedAssetFileMap: 1fca10a8d55b2be485310ff8cd506339,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/1fca10a8d55b2be485310ff8cd506339.png","code":"None","level":"info"}
2025-04-12 00:21:59.610 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119610,"message":"embeddedAssetFileMap: 722f878669609043ee1a7746804288c5,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/722f878669609043ee1a7746804288c5.png","code":"None","level":"info"}
2025-04-12 00:21:59.610 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119610,"message":"embeddedAssetFileMap: 3fceeb8cec9a5dcc7f6c877e039c5d80,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/3fceeb8cec9a5dcc7f6c877e039c5d80.png","code":"None","level":"info"}
2025-04-12 00:21:59.610 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119610,"message":"embeddedAssetFileMap: 15d52e9792ee3ca120d0f59d786eb4d7,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/15d52e9792ee3ca120d0f59d786eb4d7.png","code":"None","level":"info"}
2025-04-12 00:21:59.610 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119610,"message":"embeddedAssetFileMap: 0ea3093325f7b1131baab856dc0ad535,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/0ea3093325f7b1131baab856dc0ad535.png","code":"None","level":"info"}
2025-04-12 00:21:59.610 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119610,"message":"embeddedAssetFileMap: 2888067726c515967f455bac4d6a6265,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/2888067726c515967f455bac4d6a6265.png","code":"None","level":"info"}
2025-04-12 00:21:59.611 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119611,"message":"embeddedAssetFileMap: 062d62e688eb5f19243f8ec15222601b,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/062d62e688eb5f19243f8ec15222601b.png","code":"None","level":"info"}
2025-04-12 00:21:59.611 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119611,"message":"embeddedAssetFileMap: 9c902347062c0e28e5038c3458dc5f98,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/9c902347062c0e28e5038c3458dc5f98.png","code":"None","level":"info"}
2025-04-12 00:21:59.611 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119611,"message":"embeddedAssetFileMap: 93673b98ef919e76da16ef1277dc1ab5,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/93673b98ef919e76da16ef1277dc1ab5.png","code":"None","level":"info"}
2025-04-12 00:21:59.611 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119611,"message":"embeddedAssetFileMap: 3b24f0e99346ad3866bb7c1a118a036a,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/3b24f0e99346ad3866bb7c1a118a036a.png","code":"None","level":"info"}
2025-04-12 00:21:59.611 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119611,"message":"embeddedAssetFileMap: 18af284656cbf52830b1bd25a945abe5,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/18af284656cbf52830b1bd25a945abe5.png","code":"None","level":"info"}
2025-04-12 00:21:59.612 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119612,"message":"embeddedAssetFileMap: 7fe38f960866723f9792050c8a51e367,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/7fe38f960866723f9792050c8a51e367.png","code":"None","level":"info"}
2025-04-12 00:21:59.612 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119612,"message":"embeddedAssetFileMap: a5e73dcf50f5ab7d5b24b8da0b4eae68,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/a5e73dcf50f5ab7d5b24b8da0b4eae68.png","code":"None","level":"info"}
2025-04-12 00:21:59.612 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119612,"message":"embeddedAssetFileMap: 8a1997071032439629b69cba51f2027b,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/8a1997071032439629b69cba51f2027b.png","code":"None","level":"info"}
2025-04-12 00:21:59.613 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119613,"message":"embeddedAssetFileMap: 0b1d2c20f7ae73bcaddb15e6a94b9af7,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/0b1d2c20f7ae73bcaddb15e6a94b9af7.png","code":"None","level":"info"}
2025-04-12 00:21:59.613 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119613,"message":"embeddedAssetFileMap: 6e2d357d185df5811a85c78b479e2e6f,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/6e2d357d185df5811a85c78b479e2e6f.png","code":"None","level":"info"}
2025-04-12 00:21:59.613 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119613,"message":"embeddedAssetFileMap: 399d9c7a33540492d6b394a95a350e4f,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/399d9c7a33540492d6b394a95a350e4f.png","code":"None","level":"info"}
2025-04-12 00:21:59.613 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119613,"message":"embeddedAssetFileMap: ed7fb846f432bc6feb94dec88a073ac8,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/ed7fb846f432bc6feb94dec88a073ac8.png","code":"None","level":"info"}
2025-04-12 00:21:59.613 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119613,"message":"embeddedAssetFileMap: a93e9dfae7f48c7724ab4e2f6b534764,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/a93e9dfae7f48c7724ab4e2f6b534764.png","code":"None","level":"info"}
2025-04-12 00:21:59.614 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119614,"message":"embeddedAssetFileMap: 8a9af63638abf9d9abba1e6174ef6ed2,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/8a9af63638abf9d9abba1e6174ef6ed2.png","code":"None","level":"info"}
2025-04-12 00:21:59.614 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119614,"message":"embeddedAssetFileMap: 31ace762d074c0aff44c26ebdf783100,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/31ace762d074c0aff44c26ebdf783100.png","code":"None","level":"info"}
2025-04-12 00:21:59.614 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119614,"message":"embeddedAssetFileMap: dc140752f5d110609fd9e958431a9ba4,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/dc140752f5d110609fd9e958431a9ba4.png","code":"None","level":"info"}
2025-04-12 00:21:59.614 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119614,"message":"embeddedAssetFileMap: a0297f8ca65e08220f4e2d397c8053b6,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/a0297f8ca65e08220f4e2d397c8053b6.png","code":"None","level":"info"}
2025-04-12 00:21:59.614 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119614,"message":"embeddedAssetFileMap: b0e0e03de33b0861de38d569314c650d,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/b0e0e03de33b0861de38d569314c650d.png","code":"None","level":"info"}
2025-04-12 00:21:59.615 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119615,"message":"embeddedAssetFileMap: 82c40591fe9e33c66dc1b7dc7737de74,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/82c40591fe9e33c66dc1b7dc7737de74.png","code":"None","level":"info"}
2025-04-12 00:21:59.615 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119615,"message":"embeddedAssetFileMap: b08edbb5f734bbc477a87471ab6f4bf2,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/b08edbb5f734bbc477a87471ab6f4bf2.png","code":"None","level":"info"}
2025-04-12 00:21:59.615 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119615,"message":"embeddedAssetFileMap: 44551e05e0c04c865850458c9a9ccaac,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/44551e05e0c04c865850458c9a9ccaac.png","code":"None","level":"info"}
2025-04-12 00:21:59.615 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119615,"message":"embeddedAssetFileMap: 34e77ffa419a155a7cdd01c09d537136,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/34e77ffa419a155a7cdd01c09d537136.png","code":"None","level":"info"}
2025-04-12 00:21:59.615 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119615,"message":"embeddedAssetFileMap: 703615086147767ee60944396ff56302,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/703615086147767ee60944396ff56302.png","code":"None","level":"info"}
2025-04-12 00:21:59.616 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119616,"message":"embeddedAssetFileMap: 755128a803c3354f4b84042f7951615d,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/755128a803c3354f4b84042f7951615d.png","code":"None","level":"info"}
2025-04-12 00:21:59.616 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119616,"message":"embeddedAssetFileMap: 41225b97468206fa604668213a461901,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/41225b97468206fa604668213a461901.png","code":"None","level":"info"}
2025-04-12 00:21:59.616 23399-23469 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119616,"message":"embeddedAssetFileMap: dedf6b4f827c672341add30886b3543f,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/dedf6b4f827c672341add30886b3543f.png","code":"None","level":"info"}
2025-04-12 00:21:59.618 23399-23478 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119618,"message":"Updates state change: Check, context = {isUpdateAvailable=false, isUpdatePending=false, isChecking=true, isDownloading=false, isRestarting=false, sequenceNumber=1}","code":"None","level":"info"}
2025-04-12 00:21:59.624 23399-23399 SoLoader                com.erikedward.KoaLens               W  SoLoader already initialized
2025-04-12 00:21:59.669 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Entering merged library JNI_OnLoad.
2025-04-12 00:21:59.669 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing 12 pre-merged libs (including stub)
2025-04-12 00:21:59.669 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing to register libfabricjni_so.  onload_func: 0x74426eb2c0
2025-04-12 00:21:59.669 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing to register libmapbufferjni_so.  onload_func: 0x7442736588
2025-04-12 00:21:59.669 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing to register libreact_devsupportjni_so.  onload_func: 0x74427adbf0
2025-04-12 00:21:59.669 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing to register libreact_featureflagsjni_so.  onload_func: 0x74427b4b40
2025-04-12 00:21:59.669 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing to register libreact_newarchdefaults_so.  onload_func: 0x74427d7e0c
2025-04-12 00:21:59.669 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing to register libreactnativeblob_so.  onload_func: 0x7442860200
2025-04-12 00:21:59.669 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing to register libreactnativejni_so.  onload_func: 0x744287eb48
2025-04-12 00:21:59.669 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing to register librninstance_so.  onload_func: 0x7442898d4c
2025-04-12 00:21:59.669 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing to register libturbomodulejsijni_so.  onload_func: 0x74428f80a0
2025-04-12 00:21:59.669 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing to register libuimanagerjni_so.  onload_func: 0x74428ff918
2025-04-12 00:21:59.669 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing to register libyoga_so.  onload_func: 0x7442904bc8
2025-04-12 00:21:59.669 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  About to register 11 actual methods.
2025-04-12 00:21:59.671 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Entering merged library JNI_OnLoad.
2025-04-12 00:21:59.671 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing 4 pre-merged libs (including stub)
2025-04-12 00:21:59.671 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing to register libhermes_executor_so.  onload_func: 0x744e39a780
2025-04-12 00:21:59.671 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing to register libhermesinstancejni_so.  onload_func: 0x744e3a1178
2025-04-12 00:21:59.671 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  Preparing to register libjsijniprofiler_so.  onload_func: 0x744e3a1834
2025-04-12 00:21:59.671 23399-23399 jni_lib_merge           com.erikedward.KoaLens               D  About to register 3 actual methods.
2025-04-12 00:21:59.672 23399-23399 SoLoader                com.erikedward.KoaLens               W  SoLoader already initialized
2025-04-12 00:21:59.889 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119889,"message":"Updates state change: CheckCompleteUnavailable, context = {isUpdateAvailable=false, isUpdatePending=false, isChecking=false, isDownloading=false, isRestarting=false, sequenceNumber=2, lastCheckForUpdateTime=Sat Apr 12 00:21:59 GMT+02:00 2025}","code":"None","level":"info"}
2025-04-12 00:21:59.897 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119896,"message":"embeddedAssetFileMap: embeddedAssets count = 98","code":"None","level":"info"}
2025-04-12 00:21:59.897 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119897,"message":"embeddedAssetFileMap: 778ffc9fe8773a878e9c30a6304784de,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/778ffc9fe8773a878e9c30a6304784de.png","code":"None","level":"info"}
2025-04-12 00:21:59.897 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119897,"message":"embeddedAssetFileMap: c79c3606a1cf168006ad3979763c7e0c,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/c79c3606a1cf168006ad3979763c7e0c.png","code":"None","level":"info"}
2025-04-12 00:21:59.898 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119898,"message":"embeddedAssetFileMap: 02bc1fa7c0313217bde2d65ccbff40c9,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/02bc1fa7c0313217bde2d65ccbff40c9.png","code":"None","level":"info"}
2025-04-12 00:21:59.898 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119898,"message":"embeddedAssetFileMap: 35ba0eaec5a4f5ed12ca16fabeae451d,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/35ba0eaec5a4f5ed12ca16fabeae451d.png","code":"None","level":"info"}
2025-04-12 00:21:59.898 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119898,"message":"embeddedAssetFileMap: 0a328cd9c1afd0afe8e3b1ec5165b1b4,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/0a328cd9c1afd0afe8e3b1ec5165b1b4.png","code":"None","level":"info"}
2025-04-12 00:21:59.898 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119898,"message":"embeddedAssetFileMap: 3cd68ccdb8938e3711da2e8831b85493,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/3cd68ccdb8938e3711da2e8831b85493.png","code":"None","level":"info"}
2025-04-12 00:21:59.898 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119898,"message":"embeddedAssetFileMap: 61ca7e64b7d605716c57706cef640b9a,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/61ca7e64b7d605716c57706cef640b9a.png","code":"None","level":"info"}
2025-04-12 00:21:59.899 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119899,"message":"embeddedAssetFileMap: aff2c65b39a296d4f7e96d0f58169170,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/aff2c65b39a296d4f7e96d0f58169170.png","code":"None","level":"info"}
2025-04-12 00:21:59.899 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119899,"message":"embeddedAssetFileMap: d8e7601e3df962f83c62371ac14964d8,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/d8e7601e3df962f83c62371ac14964d8.png","code":"None","level":"info"}
2025-04-12 00:21:59.899 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119899,"message":"embeddedAssetFileMap: 3cd68ccdb8938e3711da2e8831b85493,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/3cd68ccdb8938e3711da2e8831b85493.png","code":"None","level":"info"}
2025-04-12 00:21:59.899 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119899,"message":"embeddedAssetFileMap: 0747a1317bbe9c6fc340b889ef8ab3ae,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/0747a1317bbe9c6fc340b889ef8ab3ae.png","code":"None","level":"info"}
2025-04-12 00:21:59.899 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119899,"message":"embeddedAssetFileMap: d84e297c3b3e49a614248143d53e40ca,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/d84e297c3b3e49a614248143d53e40ca.png","code":"None","level":"info"}
2025-04-12 00:21:59.900 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119900,"message":"embeddedAssetFileMap: 1190ab078c57159f4245a328118fcd9a,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/1190ab078c57159f4245a328118fcd9a.png","code":"None","level":"info"}
2025-04-12 00:21:59.900 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119900,"message":"embeddedAssetFileMap: 78c625386b4d0690b421eb0fc78f7b9c,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/78c625386b4d0690b421eb0fc78f7b9c.png","code":"None","level":"info"}
2025-04-12 00:21:59.900 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119900,"message":"embeddedAssetFileMap: 0747a1317bbe9c6fc340b889ef8ab3ae,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/0747a1317bbe9c6fc340b889ef8ab3ae.png","code":"None","level":"info"}
2025-04-12 00:21:59.900 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119900,"message":"embeddedAssetFileMap: 4403c6117ec30c859bc95d70ce4a71d3,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/4403c6117ec30c859bc95d70ce4a71d3.png","code":"None","level":"info"}
2025-04-12 00:21:59.900 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119900,"message":"embeddedAssetFileMap: 069d99eb1fa6712c0b9034a58c6b57dd,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/069d99eb1fa6712c0b9034a58c6b57dd.png","code":"None","level":"info"}
2025-04-12 00:21:59.901 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119901,"message":"embeddedAssetFileMap: c3273c9e5321f20d1e42c2efae2578c4,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/c3273c9e5321f20d1e42c2efae2578c4.png","code":"None","level":"info"}
2025-04-12 00:21:59.901 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119901,"message":"embeddedAssetFileMap: 286d67d3f74808a60a78d3ebf1a5fb57,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/286d67d3f74808a60a78d3ebf1a5fb57.png","code":"None","level":"info"}
2025-04-12 00:21:59.901 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119901,"message":"embeddedAssetFileMap: d1ea1496f9057eb392d5bbf3732a61b7,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/d1ea1496f9057eb392d5bbf3732a61b7.png","code":"None","level":"info"}
2025-04-12 00:21:59.901 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119901,"message":"embeddedAssetFileMap: 19eeb73b9593a38f8e9f418337fc7d10,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/19eeb73b9593a38f8e9f418337fc7d10.png","code":"None","level":"info"}
